comment_id,comment_text,brand,search_term,source,additional_info
7099781795847373569,Damn i'm really prada u,Prada,Prada,TikTok,"{ likes: 0, date: '2022-05-20 11:39:33'}"
7099782320295035650,Yooo I LOVE THIS,Prada,love,TikTok,"{ likes: 1, date: '2022-05-20 11:41:37'}"
7099792277296087810,how much did you spent for this trend ?,Prada,trend,TikTok,"{ likes: 0, date: '2022-05-20 12:20:16'}"
7099821702611649281,That's it stop the trend 🥰🥰🥰,Prada,trend,TikTok,"{ likes: 0, date: '2022-05-20 14:14:26'}"
7099843962743603970,I wanted to use this chance to say “more like prata” but it turned out great. 😩,Prada,like,TikTok,"{ likes: 0, date: '2022-05-20 15:40:50'}"
7099864410516456194,I can't with his DIY Prada logo hahahaha,Prada,Prada,TikTok,"{ likes: 0, date: '2022-05-20 17:00:10'}"
7099955131386905346,@prada better take a look at this!😍,Prada,better,TikTok,"{ likes: 0, date: '2022-05-20 22:52:29'}"
7100092933688378114,FACE OF PRADA,Prada,Prada,TikTok,"{ likes: 0, date: '2022-05-21 07:46:57'}"
7100159436345688834,Prada is typing............,Prada,Prada,TikTok,"{ likes: 1, date: '2022-05-21 12:04:59'}"
7101438982097011498,We love a Frauda 🤩,Prada,love,TikTok,"{ likes: 2, date: '2022-05-24 22:50:15'}"
7103196408643699457,@u.sofiya you bestie,Gucci,best,TikTok,"{ likes: 6, date: '2022-05-29 16:30:02'}"
7109643854445609729,Do you recommend any good price for a good designer bag? I wanna buy my first one but idk what to buy tbh,Prada,price,TikTok,"{ likes: 0, date: '2022-06-16 01:30:22'}"
7110639141347623726,Omg you have passport dunks I want those really bad I love your videos btw 🥰,Nike,love,TikTok,"{ likes: 1, date: '2022-06-18 17:51:37'}"
7110641739211293483,hey! i love your videos!,Nike,love,TikTok,"{ likes: 1, date: '2022-06-18 18:01:43'}"
7110641760237863726,I love your account and your vibe and alll your videos,Nike,love,TikTok,"{ likes: 1, date: '2022-06-18 18:01:47'}"
7110651571059295022,What color is the best?,Nike,best,TikTok,"{ likes: 3, date: '2022-06-18 18:40:33'}"
7110658214340969258,Love it where do you get your dunks from?,Nike,love,TikTok,"{ likes: 2, date: '2022-06-18 19:05:37'}"
7110723233791558405,I LOVEUE CLOTHHH AHH HI,Nike,love,TikTok,"{ likes: 1, date: '2022-06-18 23:17:51'}"
7110923314667275010,What’s your favorite color for the dunks,Nike,color,TikTok,"{ likes: 2, date: '2022-06-19 12:14:37'}"
7111974628976968454,@ilovemoney.com i love dunks,Nike,love,TikTok,"{ likes: 0, date: '2022-06-22 08:13:56'}"
7112624733975462698,true love right there,Louis Vuitton,love,TikTok,"{ likes: 1, date: '2022-06-24 02:16:50'}"
7112917921323909931,which dunks should i get??? light violet or pandas?? lemme know which one u like better 🙏😭,Nike,better,TikTok,"{ likes: 11, date: '2022-06-24 21:14:29'}"
7113178218668016386,Which color do u recommend for dunks?,Nike,color,TikTok,"{ likes: 63, date: '2022-06-25 14:05:02'}"
7114049199448507141,Perfect…Lady Dior ❤️👑,Dior,Dior,TikTok,"{ likes: 19, date: '2022-06-27 22:24:28'}"
7114103558694732586,Omg I need to know what’s inside. The bag is bigger then you!! I love it,Gucci,love,TikTok,"{ likes: 5, date: '2022-06-28 01:55:25'}"
7115557931705189121,I like the first one. I bet it’s hella expensive,H&M,expensive,TikTok,"{ likes: 1, date: '2022-07-02 00:00:07'}"
7115749135760982790,What’s your wrist watch brand? I love it♥️,Dior,love,TikTok,"{ likes: 18, date: '2022-07-02 12:21:16'}"
7115788948748600110,Love the collection,Nike,love,TikTok,"{ likes: 2, date: '2022-07-02 14:55:37'}"
7116975878344770346,I want dunks I need dunks I love dunks,Nike,love,TikTok,"{ likes: 1, date: '2022-07-05 19:41:25'}"
7119652133314315013,I hate Lv,Hermes,hate,TikTok,"{ likes: 0, date: '2022-07-13 00:46:56'}"
7119756307167871749,Lv low-key loved putting people down u could tell,Hermes,love,TikTok,"{ likes: 2, date: '2022-07-13 07:31:33'}"
7119774690990654214,LV is the best 😂😂😂,Hermes,best,TikTok,"{ likes: 0, date: '2022-07-13 08:42:36'}"
7120340471309878021,Hate LV always acts so angryHermes,Louis Vuitton,hate,TikTok,"{ likes: 0, date: '2022-07-14 21:17:47'}"
7120341104223322885,cant stand lv. love filly tho,Hermes,love,TikTok,"{ likes: 1963, date: '2022-07-14 21:20:28'}"
7120344678688523013,What’s with this lv hate😂,Hermes,hate,TikTok,"{ likes: 0, date: '2022-07-14 21:34:17'}"
7120620910219313925,Omg that’s gorgeous but you should only wear it if you’re comfortable with it <3,Zara,comfortable,TikTok,"{ likes: 2, date: '2022-07-15 15:26:18'}"
7120621239883055877,The color looks so good on you😁,Zara,color,TikTok,"{ likes: 0, date: '2022-07-15 15:27:30'}"
7120622491772994309,It looks like sexy pajamas 😂,Zara,like,TikTok,"{ likes: 8, date: '2022-07-15 15:32:15'}"
7120624155871904513,I love it omg,Zara,love,TikTok,"{ likes: 0, date: '2022-07-15 15:39:31'}"
7120625862864651050,it's the length babe. the material doesn't sit nicely on curves. it wld look better shorter,Zara,better,TikTok,"{ likes: 48, date: '2022-07-15 15:45:16'}"
7120625934898348806,Maybe wear it like you’re going out,Zara,like,TikTok,"{ likes: 0, date: '2022-07-15 15:45:40'}"
7120629200105276202,I love the dress,Zara,love,TikTok,"{ likes: 1, date: '2022-07-15 15:58:22'}"
7120631200835453742,I love the dress keep it plssss,Zara,love,TikTok,"{ likes: 0, date: '2022-07-15 16:06:04'}"
7120631371161256709,You look amazing !!!! I love it !,Zara,love,TikTok,"{ likes: 0, date: '2022-07-15 16:06:48'}"
7120631379558466310,Bruh you look amazing wtf so aesthetic,Zara,aesthetic,TikTok,"{ likes: 0, date: '2022-07-15 16:06:52'}"
7120632103730184965,It look great but but I think it look better with neck less,Zara,better,TikTok,"{ likes: 0, date: '2022-07-15 16:09:42'}"
7120637154787296046,You could try cutting it a little shorter because it might look better shorter,Zara,better,TikTok,"{ likes: 0, date: '2022-07-15 16:29:06'}"
7120641303906272005,I really like it 😊it looks good on you,Zara,like,TikTok,"{ likes: 0, date: '2022-07-15 16:45:20'}"
7120641398714106630,I love the way it looks on you!! -you’re so beautiful 💕💕💕,Zara,love,TikTok,"{ likes: 1, date: '2022-07-15 16:45:37'}"
7120646415075885866,I love ittt🥰,Zara,love,TikTok,"{ likes: 0, date: '2022-07-15 17:05:00'}"
7120647833784238894,I’m in love with it on you!!,Zara,love,TikTok,"{ likes: 0, date: '2022-07-15 17:10:35'}"
7120652892059681541,I love it its looks good on you and it complements you so good❤.,Zara,love,TikTok,"{ likes: 0, date: '2022-07-15 17:30:14'}"
7120654283582047018,I love it on you omgggggg stunning 🤩,Zara,love,TikTok,"{ likes: 0, date: '2022-07-15 17:35:32'}"
7120656112960963334,i think it looks amazing but if ur not comfortable pls return it,Zara,comfortable,TikTok,"{ likes: 0, date: '2022-07-15 17:42:41'}"
7120668221208003354,but the color looks good on you. 🥺🥺🥺,Zara,color,TikTok,"{ likes: 0, date: '2022-07-15 18:29:45'}"
7120668381498393387,Looks like a night gown,Zara,like,TikTok,"{ likes: 0, date: '2022-07-15 18:30:19'}"
7120702366203527942,i love it 😭🫶🏻,Zara,love,TikTok,"{ likes: 1, date: '2022-07-15 20:42:17'}"
7120706485562442538,it's looks good on you and the color 😍😍,Zara,color,TikTok,"{ likes: 0, date: '2022-07-15 20:58:05'}"
7120967404939330310,I FUCKING LOVE IT,Zara,love,TikTok,"{ likes: 0, date: '2022-07-16 13:50:46'}"
7121031256390239022,I love it! I think it looks great the top of the dress is giving Bridgerton 🥰,Zara,love,TikTok,"{ likes: 0, date: '2022-07-16 17:58:29'}"
7121114714676069163,Looks so good! I love ❤️,Zara,love,TikTok,"{ likes: 0, date: '2022-07-16 23:22:22'}"
7121155322530988846,Umm first off that color on you is amazing. Also it looks so good! You need to give it a chance. You look good!!!,Zara,color,TikTok,"{ likes: 8, date: '2022-07-17 01:59:51'}"
7121354399377015558,Lv so much better than fillyHermes,Louis Vuitton,better,TikTok,"{ likes: 2, date: '2022-07-17 14:52:25'}"
7121549361570235182,Girl it looks sooooooooo good! I love it,Zara,love,TikTok,"{ likes: 0, date: '2022-07-18 03:28:53'}"
7121555702040429314,Are you kidding you look sensational!! Love this for you,Zara,love,TikTok,"{ likes: 0, date: '2022-07-18 03:55:00'}"
7121791070153310982,I love it on you,Zara,love,TikTok,"{ likes: 0, date: '2022-07-18 19:06:53'}"
7122509557113488134,Can u do a tour of all ur dunks please! With names and prices :) I’m looking to buy some!,Nike,price,TikTok,"{ likes: 4, date: '2022-07-20 17:35:08'}"
7123560427523588869,I love it on you but if you’re not comfortable it’s not for you 🥰,Zara,comfortable,TikTok,"{ likes: 0, date: '2022-07-23 13:33:05'}"
7123945195787453230,I love this!!! Where do u get your clothes,Nike,love,TikTok,"{ likes: 2, date: '2022-07-24 14:26:04'}"
7124232679579632390,buy shorter it will look better on you😁,Zara,better,TikTok,"{ likes: 0, date: '2022-07-25 09:01:55'}"
7124498488100045611,Super classy! Love it!!,Louis Vuitton,love,TikTok,"{ likes: 8, date: '2022-07-26 02:12:56'}"
7124526314112271150,American consumerism at its best. Creating more debt,Louis Vuitton,best,TikTok,"{ likes: 6, date: '2022-07-26 04:01:02'}"
7124680451637986090,My mom has the same LV purse that she bought from Paris before I was born… it’s in perfect condition. Quality is excellent,Louis Vuitton,quality,TikTok,"{ likes: 45, date: '2022-07-26 13:59:23'}"
7125041167402287873,Is there hermes baby stuff? Love your unboxing vids! 😍,Hermes,love,TikTok,"{ likes: 97, date: '2022-07-27 13:19:33'}"
7125041821788504837,this video is so aesthetic and elegant🥰,Hermes,aesthetic,TikTok,"{ likes: 69, date: '2022-07-27 13:21:27'}"
7125042765758579482,You have the best unboxing videos 🥰,Hermes,best,TikTok,"{ likes: 11, date: '2022-07-27 13:25:00'}"
7125066367510528773,This video is so perfect! Love your account 😍,Hermes,love,TikTok,"{ likes: 8, date: '2022-07-27 14:56:49'}"
7125069798546998022,The Color is noir in shiny crocodile,Hermes,color,TikTok,"{ likes: 17, date: '2022-07-27 15:10:01'}"
7125077185887421190,Anything better than an exotic Birkin? 🤔 Arming Ukraine againts russian aggresion… for example. 💁‍♀️,Hermes,better,TikTok,"{ likes: 10, date: '2022-07-27 15:38:49'}"
7125077258004398874,omg this is so lovely bag!! #hermesbestbag,Hermes,best,TikTok,"{ likes: 7, date: '2022-07-27 15:38:57'}"
7125127318704866074,Black my fav color ❤️,Hermes,color,TikTok,"{ likes: 7, date: '2022-07-27 18:53:47'}"
7125139548727673602,Love it ❤️😍,Hermes,love,TikTok,"{ likes: 7, date: '2022-07-27 19:41:02'}"
7125214103395664683,No thank you. Why waste your time shopping when there are so many beautiful places to see. Memories not things.,Louis Vuitton,waste,TikTok,"{ likes: 931, date: '2022-07-28 00:29:55'}"
7125316993704788741,I love it!,Hermes,love,TikTok,"{ likes: 6, date: '2022-07-28 07:09:44'}"
7125349303732241179,im inlove 🥰🥰,Hermes,love,TikTok,"{ likes: 4, date: '2022-07-28 09:14:35'}"
7125363444022919942,@willabelleofficial where is the top / dress from please?? I'm in love !!,Hermes,love,TikTok,"{ likes: 3, date: '2022-07-28 10:09:46'}"
7125382740149961477,omg yeeees 🐊 love that,Hermes,love,TikTok,"{ likes: 7, date: '2022-07-28 11:24:41'}"
7125438618000524038,to be able to afford a house in this economy:) that’s the best thing,Hermes,best,TikTok,"{ likes: 15, date: '2022-07-28 15:01:17'}"
7125505464154735366,The color nero?,Hermes,color,TikTok,"{ likes: 1, date: '2022-07-28 19:20:40'}"
7125753016124359430,Midnight Blue is the colorHermes,Louis Vuitton,color,TikTok,"{ likes: 3, date: '2022-07-29 11:21:21'}"
7125891465071379206,idk why so many people hate LV like he did something wrong. they're boys. that's their banter. if it offends u ur acc moist 😂,Hermes,hate,TikTok,"{ likes: 0, date: '2022-07-29 20:18:36'}"
7125960804909826822,Yes there so many other things better in this world than a Birkin..... so many many more.,Hermes,better,TikTok,"{ likes: 25, date: '2022-07-30 00:47:42'}"
7125979088100541211,so elegant! Love your dress! where did you get it from? thank you.,Hermes,love,TikTok,"{ likes: 3, date: '2022-07-30 01:58:34'}"
7126491752186675974,Lv is a wasteman,Hermes,waste,TikTok,"{ likes: 0, date: '2022-07-31 11:08:14'}"
7126543466242392837,I love Hermès but they gotta stop producing exotic handbagsHermes,Louis Vuitton,love,TikTok,"{ likes: 853, date: '2022-07-31 14:28:37'}"
7126619485263905579,Wow nice color!!,Hermes,color,TikTok,"{ likes: 0, date: '2022-07-31 19:23:35'}"
7127011430541378309,the only victim here are the ones that believe the context i.e. captions.. ain't no real hate here,Hermes,hate,TikTok,"{ likes: 0, date: '2022-08-01 20:44:38'}"
7127162581449474821,In love ❤️❤️❤️,Hermes,love,TikTok,"{ likes: 1, date: '2022-08-02 06:31:29'}"
7127302029064110875,ninang today was the worstHermes,Louis Vuitton,worst,TikTok,"{ likes: 0, date: '2022-08-02 15:32:13'}"
7127318445783532314,You are unboxing a thousand dollar worth! That smell though😍,Hermes,worth,TikTok,"{ likes: 0, date: '2022-08-02 16:35:56'}"
7127610796558156550,I don’t really know why people hate on LV so much what did he do that was so bad,Hermes,hate,TikTok,"{ likes: 9, date: '2022-08-03 11:30:41'}"
7127687404026381098,I love how you carefully opened that box like a delicate flower! 🥰 gorgeous (both u and the bag),Hermes,love,TikTok,"{ likes: 0, date: '2022-08-03 16:27:38'}"
7127851186703909658,i love the sound 😍😍😍,Hermes,love,TikTok,"{ likes: 1, date: '2022-08-04 03:03:19'}"
7128117738988307226,Hug like this 😘😘,Zara,like,TikTok,"{ likes: 0, date: '2022-08-04 20:18:22'}"
7128249865154413339,love your nails!,Hermes,love,TikTok,"{ likes: 1, date: '2022-08-05 04:50:12'}"
7128443751723533083,wow nice i love it,Hermes,love,TikTok,"{ likes: 0, date: '2022-08-05 17:22:48'}"
7128797666226897665,black is love ❤️,Hermes,love,TikTok,"{ likes: 1, date: '2022-08-06 16:17:14'}"
7128870916151329541,@riahna_130613 I like the 2nd one hopefully they have it at H&M,H&M,like,TikTok,"{ likes: 1, date: '2022-08-06 21:00:22'}"
7128899041224262405,Anthracite? 😍 love this,Hermes,love,TikTok,"{ likes: 9, date: '2022-08-06 22:49:31'}"
7128996836027908866,You look lovely.,Zara,love,TikTok,"{ likes: 0, date: '2022-08-07 05:10:32'}"
7129230978946319110,h&m have kinda similar ;),Cartier,H&M,TikTok,"{ likes: 105, date: '2022-08-07 20:17:35'}"
7129577977373246214,Feeding Afghan kids would be better,Hermes,better,TikTok,"{ likes: 0, date: '2022-08-08 18:44:04'}"
7129666696859910917,I had it didn’t like it,Cartier,like,TikTok,"{ likes: 9, date: '2022-08-09 00:28:27'}"
7129814832718889734,waste of money,Gucci,waste,TikTok,"{ likes: 9, date: '2022-08-09 10:03:13'}"
7129860311422632709,Funny thing is…..LV acts the WORSE when he’s losing 😂😂😂😂 he gets SOUR,Hermes,worse,TikTok,"{ likes: 3, date: '2022-08-09 12:59:41'}"
7129870790108152619,where did you get the Dior backstage face and body glow I can’t find it?<3,Dior,Dior,TikTok,"{ likes: 663, date: '2022-08-09 13:40:35'}"
7129873537720615686,Dior makeup never misses,Dior,Dior,TikTok,"{ likes: 7080, date: '2022-08-09 13:51:06'}"
7129874128581427974,girl your soo gorgeous i lovee your vids<3,Dior,love,TikTok,"{ likes: 17, date: '2022-08-09 13:53:31'}"
7129877069684802309,I wish I could do my make up like this,Dior,like,TikTok,"{ likes: 18, date: '2022-08-09 14:04:44'}"
7129882492606595845,i love your voice and accent so much it’s so calm,Dior,love,TikTok,"{ likes: 2, date: '2022-08-09 14:25:54'}"
7129887258257834754,Ever since I bought one thing from Dior it’s the only brand I wanna use,Dior,Dior,TikTok,"{ likes: 2084, date: '2022-08-09 14:44:48'}"
7129893503799132933,Filly’s said worse lmao,Hermes,worse,TikTok,"{ likes: 0, date: '2022-08-09 15:08:39'}"
7129895568999334661,Who is LV ? Isn’t that a car insurance lol waste man,Hermes,waste,TikTok,"{ likes: 0, date: '2022-08-09 15:16:38'}"
7129968144143762181,I have a question: how come you don’t put the Dior glow over foundation? Serious question,Dior,Dior,TikTok,"{ likes: 2, date: '2022-08-09 19:58:08'}"
7130034295897260805,CRISSIE WAKE UP! I DON’T LIKE THIS! CRISSIE WAKE UP!! HE-LLO?? TIME TO WAKE UP TIME TO WAKE UP! CAN YOU HEAR ME WAKE UP CRISSIE!!😂,Dior,like,TikTok,"{ likes: 9, date: '2022-08-10 00:15:00'}"
7130202221930021638,whos lv young filler better😂,Hermes,better,TikTok,"{ likes: 0, date: '2022-08-10 11:06:50'}"
7130262437105992475,I just love watching people to their success. And told myself to work harder!! Inspired.. Motivated... Have a nice day!,Hermes,love,TikTok,"{ likes: 1, date: '2022-08-10 15:00:03'}"
7130309006232716037,@fatima.ie by far the prettiest girl I’ve ever seen. i love her videos sm,Dior,love,TikTok,"{ likes: 8, date: '2022-08-10 18:00:52'}"
7130345915408040709,I love your voice 💕,Dior,love,TikTok,"{ likes: 3, date: '2022-08-10 20:24:09'}"
7130397551358575406,you look like Chrissy from stranger things lol not to be rude or nothing 🤣,Dior,like,TikTok,"{ likes: 3, date: '2022-08-10 23:44:21'}"
7130407814123946757,Im in love of your accent,Dior,love,TikTok,"{ likes: 2, date: '2022-08-11 00:24:21'}"
7130429048224416518,Can you try h&m makeup pls,Dior,H&M,TikTok,"{ likes: 3, date: '2022-08-11 01:46:57'}"
7130444627602244357,dior makeup is top tier! been using it for 10 years and havent found anything better,Dior,better,TikTok,"{ likes: 2, date: '2022-08-11 02:47:36'}"
7130461713112285957,Someone pls tell me im not the only one who thinks she kinda looks like Chrissy? 😅 Like ur eyes and eyebrows only but still,Dior,like,TikTok,"{ likes: 3, date: '2022-08-11 03:54:10'}"
7130479062938206977,bruh is looks like you have no make up on😭,Dior,like,TikTok,"{ likes: 3, date: '2022-08-11 05:01:56'}"
7130765305165120299,I love this side of TikTok even if I can’t afford it 😂😅,Cartier,love,TikTok,"{ likes: 56, date: '2022-08-11 23:31:30'}"
7130768174424982277,@danaelle.blt Ive been OBSESSED with this Cartier watch since I saw Spencer Hastings in Pretty little liars with it it’s now a goal for me to buy it,Cartier,Cartier,TikTok,"{ likes: 41, date: '2022-08-11 23:42:41'}"
7130774294879961857,@rubyyycramo she sounds like the spicy guy,Dior,like,TikTok,"{ likes: 7, date: '2022-08-12 00:08:15'}"
7131079253605384962,I love your dress 🥰 where is it from?,Hermes,love,TikTok,"{ likes: 4, date: '2022-08-12 19:50:32'}"
7131323329646969606,you kinda look like kendall j,Dior,like,TikTok,"{ likes: 7, date: '2022-08-13 11:37:06'}"
7131385869085295365,I love all these videos but at the same time I’m like this is so overrated. And then I’m like I could never afford it 🤣 why do I even say anything.,Hermes,love,TikTok,"{ likes: 13, date: '2022-08-13 15:39:47'}"
7131403922077467397,Dior is the best 🤍,Dior,best,TikTok,"{ likes: 8, date: '2022-08-13 16:49:37'}"
7131412426901619461,the tank watches are my biggest material dream,Cartier,material,TikTok,"{ likes: 7, date: '2022-08-13 17:22:41'}"
7131462491322778374,my mom has it almost like this but it’s silver i love it,Cartier,love,TikTok,"{ likes: 1, date: '2022-08-13 20:37:04'}"
7131723024105014022,@vibesswithfrancesca in love,Hermes,love,TikTok,"{ likes: 3, date: '2022-08-14 13:27:56'}"
7131739515979088645,Cartier is more than a luxury brand.,Cartier,Cartier,TikTok,"{ likes: 1, date: '2022-08-14 14:32:04'}"
7131756106644226822,i like dior makeup sm but they animal test so i stop using it,Dior,like,TikTok,"{ likes: 23, date: '2022-08-14 15:36:18'}"
7131764307420185349,awwww!! so cute! 🥰🥰🥰 i love the color black! 😍😍😍,Hermes,color,TikTok,"{ likes: 0, date: '2022-08-14 16:08:19'}"
7131815445976335109,@bambam_08_ you’d love this,Cartier,love,TikTok,"{ likes: 2, date: '2022-08-14 19:26:38'}"
7131833492372013830,i had like 100 of them when i lived with my grandma in poland it was my grandmas clocks from when she was with grandpa still:) hes an opera singer,Cartier,like,TikTok,"{ likes: 6, date: '2022-08-14 20:36:41'}"
7131901893063869190,@Mariam that’s like the one abba gave me to keep years ago,Cartier,like,TikTok,"{ likes: 4, date: '2022-08-15 01:02:13'}"
7132006088674116379,i like how you said it🥰 I LOVE THE SMELL,Hermes,love,TikTok,"{ likes: 0, date: '2022-08-15 07:46:26'}"
7132196748697928454,I love Dior backstage🥰,Dior,love,TikTok,"{ likes: 7, date: '2022-08-15 20:06:22'}"
7132423398001115906,I loved it 🥺🤍🤍🤍,Dior,love,TikTok,"{ likes: 3, date: '2022-08-16 10:46:18'}"
7132424485923881733,My mom has lot of dior 🤑🤑,Dior,Dior,TikTok,"{ likes: 3, date: '2022-08-16 10:50:10'}"
7132550109346366214,The color is animal abuse,Hermes,color,TikTok,"{ likes: 0, date: '2022-08-16 18:57:25'}"
7132848527424930561,I love it 🥰,Hermes,love,TikTok,"{ likes: 9, date: '2022-08-17 14:16:24'}"
7132938076057240326,Better than this? The crocodile still alive.,Hermes,better,TikTok,"{ likes: 3, date: '2022-08-17 20:02:56'}"
7133055713178206981,@Itteqa Amin me with my 15 pound h&m one,Cartier,H&M,TikTok,"{ likes: 0, date: '2022-08-18 03:39:52'}"
7133317396814873350,My biggest flex is my mom has 2 Cartier watches,Cartier,Cartier,TikTok,"{ likes: 0, date: '2022-08-18 20:34:53'}"
7133321595033109254,Louie Vuitton is better,Hermes,better,TikTok,"{ likes: 3, date: '2022-08-18 20:51:19'}"
7133351732244235014,No but that colour on you 😍🔥 I think the dress is lovely!,Zara,love,TikTok,"{ likes: 0, date: '2022-08-18 22:48:23'}"
7133703898002441006,Wait I love the videos of yinz together!!!!! MAKE MORE. He is soooo funny!!!!! ❤️❤️,Lululemon,love,TikTok,"{ likes: 24, date: '2022-08-19 21:34:44'}"
7133703905020724010,I'm to convinced to get some for my husband! Especially the joggers! Can you do a haul of your favorites? 🥰,Lululemon,haul,TikTok,"{ likes: 2, date: '2022-08-19 21:34:53'}"
7133782855238910747,you look like Taylor swift 😅,Dior,like,TikTok,"{ likes: 28, date: '2022-08-20 02:41:07'}"
7133790916257186606,Omg I love your hair straight,Lululemon,love,TikTok,"{ likes: 1, date: '2022-08-20 03:12:27'}"
7133822169788580634,you look like taylor swift ?🥰,Dior,like,TikTok,"{ likes: 9, date: '2022-08-20 05:13:40'}"
7133833924937548587,This was so helpful!! I want to get my husband Lulu so bad but never know what to get. LOVE THIS ❤️,Lululemon,love,TikTok,"{ likes: 4, date: '2022-08-20 05:59:34'}"
7133873202447434523,BRO LOOKS LIKE TAYLOR SWIFT😧😧😧,Dior,like,TikTok,"{ likes: 9, date: '2022-08-20 08:31:44'}"
7133904499233211182,The way you’re excited for him! Love it !,Lululemon,love,TikTok,"{ likes: 1, date: '2022-08-20 10:34:17'}"
7133905452550882074,Dior Eyeslashes Primer is what I loved the most!,Dior,love,TikTok,"{ likes: 8, date: '2022-08-20 10:36:48'}"
7133930417367401221,I love your accent🥰,Dior,love,TikTok,"{ likes: 2, date: '2022-08-20 12:13:53'}"
7133932648419328810,So helpful! Hubby birthday is coming up and i want to get him his first lululemon!,Lululemon,Lululemon,TikTok,"{ likes: 3, date: '2022-08-20 12:23:08'}"
7133944965868192558,The ABC pants!! My bf loves his anti ball crushers 😅,Lululemon,love,TikTok,"{ likes: 1, date: '2022-08-20 13:10:33'}"
7133978111386026794,Lululemon is everything!! Love shopping there 🙌🏼🙌🏼,Lululemon,love,TikTok,"{ likes: 2, date: '2022-08-20 15:18:56'}"
7134006168712807214,Ahh my husband literally has all those and the exact colors 😂 I guess I know how to pick the men items lol,Lululemon,color,TikTok,"{ likes: 3, date: '2022-08-20 17:07:43'}"
7134011955232506667,What is the shirt that you are wearing?? The color is perfect,Lululemon,color,TikTok,"{ likes: 2, date: '2022-08-20 17:30:09'}"
7134021997950862126,what color is the top you’re wearing in?,Lululemon,color,TikTok,"{ likes: 1, date: '2022-08-20 18:09:17'}"
7134033120540246830,I used to be a Lulu guy…but Vuori so much better. IMO,Lululemon,better,TikTok,"{ likes: 1, date: '2022-08-20 18:52:25'}"
7134042618551796526,Lulu is easily the best brand it’s so fire,Lululemon,best,TikTok,"{ likes: 3, date: '2022-08-20 19:29:06'}"
7134045553220813614,Love this. My wife wants to see a woman’s haul!,Lululemon,haul,TikTok,"{ likes: 1, date: '2022-08-20 19:40:40'}"
7134046302027105067,What color is the top you’re wearing??,Lululemon,color,TikTok,"{ likes: 1, date: '2022-08-20 19:43:24'}"
7134054272117670702,Love all these spot on,Lululemon,love,TikTok,"{ likes: 1, date: '2022-08-20 20:14:33'}"
7134087877424268075,Does he work for lululemon 😂,Lululemon,Lululemon,TikTok,"{ likes: 1, date: '2022-08-20 22:24:48'}"
7134092410686653227,@lululemon sponsor him,Lululemon,Lululemon,TikTok,"{ likes: 1, date: '2022-08-20 22:42:23'}"
7134096019851690798,I love my lulu jacket id say worth the price,Lululemon,price,TikTok,"{ likes: 1, date: '2022-08-20 22:56:18'}"
7134104524545622830,Get the man some at ease shorts and he’ll have a new favorite item,Lululemon,favorite,TikTok,"{ likes: 1, date: '2022-08-20 23:29:21'}"
7134111065961497370,you look like Taylor Swift,Dior,like,TikTok,"{ likes: 3, date: '2022-08-20 23:55:09'}"
7134139706418381614,The way Lululemon has a chokehold on white people… it’s unparalleled 😂,Lululemon,Lululemon,TikTok,"{ likes: 1, date: '2022-08-21 01:45:54'}"
7134142131434914602,What would you wear from lululemon if you wanted to look a little more professional in the office?,Lululemon,Lululemon,TikTok,"{ likes: 1, date: '2022-08-21 01:55:19'}"
7134154979129066286,I have three pair of shorts I’ve owned 10 years and worn thousands of times. Love Lulu.,Lululemon,love,TikTok,"{ likes: 1, date: '2022-08-21 02:45:09'}"
7134158326660711210,I work at lululemon and it’s honestly the best,Lululemon,best,TikTok,"{ likes: 1, date: '2022-08-21 02:58:06'}"
7134162089732866858,I hate the pants gave my pants away I love shirts & shirts & socks,Lululemon,love,TikTok,"{ likes: 1, date: '2022-08-21 03:12:51'}"
7134169279192777514,Womens haul please!,Lululemon,haul,TikTok,"{ likes: 1, date: '2022-08-21 03:40:40'}"
7134172719075771182,@lululemon hire him,Lululemon,Lululemon,TikTok,"{ likes: 1, date: '2022-08-21 03:53:56'}"
7134179653842404138,No pace breaker shorts they are better than the surge,Lululemon,better,TikTok,"{ likes: 1, date: '2022-08-21 04:21:03'}"
7134191244418220846,What color are the surge shorts?,Lululemon,color,TikTok,"{ likes: 1, date: '2022-08-21 05:05:53'}"
7134191858234442542,I personally like the woven air jogger more than the surge ones. Have you tried those?,Lululemon,like,TikTok,"{ likes: 1, date: '2022-08-21 05:08:19'}"
7134198963317588782,Rhone is better,Lululemon,better,TikTok,"{ likes: 1, date: '2022-08-21 05:35:52'}"
7134312115028067077,why 4 is written like IIII but not IV,Cartier,like,TikTok,"{ likes: 0, date: '2022-08-21 12:54:59'}"
7134322296893981486,Top 5 items for lulu men: Nike. There ya go ✌🏾,Lululemon,Nike,TikTok,"{ likes: 1, date: '2022-08-21 13:34:30'}"
7134334371795976986,ninang I love the way you speak 😍♥️🥺,Hermes,love,TikTok,"{ likes: 0, date: '2022-08-21 14:21:09'}"
7134348635534099206,What is fdt color? ❤️,Dior,color,TikTok,"{ likes: 3, date: '2022-08-21 15:16:37'}"
7134358178577908522,I got all the guys in my sales office wearing lululemon 😂,Lululemon,Lululemon,TikTok,"{ likes: 1, date: '2022-08-21 15:53:42'}"
7134359467479401262,Commission pants are the best,Lululemon,best,TikTok,"{ likes: 1, date: '2022-08-21 15:58:42'}"
7134370707364266798,@nottrebeca she looks like uu,Dior,like,TikTok,"{ likes: 3, date: '2022-08-21 16:42:24'}"
